date,sensor,value,time
29-10-2018,Pulse sensor, 1922.00,11:14:14.288000
29-10-2018,GSR sensor, 273.00,11:14:14.304000
29-10-2018,Breath sensor, 630.00,11:14:14.322000
29-10-2018,Pulse sensor, 2699.00,11:14:14.787000
29-10-2018,GSR sensor, 272.00,11:14:14.803000
29-10-2018,Breath sensor, 624.00,11:14:14.820000
29-10-2018,Pulse sensor, 1242.00,11:14:15.285000
29-10-2018,GSR sensor, 274.00,11:14:15.297000
29-10-2018,Breath sensor, 624.00,11:14:15.311000
29-10-2018,Pulse sensor, 1442.00,11:14:15.788000
29-10-2018,GSR sensor, 282.00,11:14:15.843000
29-10-2018,Breath sensor, 624.00,11:14:15.874000
29-10-2018,Pulse sensor, 3859.00,11:14:16.288000
29-10-2018,GSR sensor, 281.00,11:14:16.351000
29-10-2018,Breath sensor, 624.00,11:14:16.364000
29-10-2018,Pulse sensor, 1036.00,11:14:16.787000
29-10-2018,GSR sensor, 268.00,11:14:16.803000
29-10-2018,Breath sensor, 622.00,11:14:16.820000
29-10-2018,Pulse sensor, 2067.00,11:14:17.287000
29-10-2018,GSR sensor, 288.00,11:14:17.360000
29-10-2018,Breath sensor, 624.00,11:14:17.374000
29-10-2018,Pulse sensor, 1206.00,11:14:17.788000
29-10-2018,GSR sensor, 285.00,11:14:17.806000
29-10-2018,Breath sensor, 624.00,11:14:17.866000
29-10-2018,Pulse sensor, 1526.00,11:14:18.287000
29-10-2018,GSR sensor, 280.00,11:14:18.303000
29-10-2018,Breath sensor, 624.00,11:14:18.320000
29-10-2018,Pulse sensor, 3631.00,11:14:18.788000
29-10-2018,GSR sensor, 280.00,11:14:18.805000
29-10-2018,Breath sensor, 609.00,11:14:18.822000
29-10-2018,Pulse sensor, 1339.00,11:14:19.288000
29-10-2018,GSR sensor, 281.00,11:14:19.305000
29-10-2018,Breath sensor, 617.00,11:14:19.322000
29-10-2018,Pulse sensor, 1925.00,11:14:19.787000
29-10-2018,GSR sensor, 282.00,11:14:19.803000
29-10-2018,Breath sensor, 624.00,11:14:19.820000
29-10-2018,Pulse sensor, 1291.00,11:14:20.288000
29-10-2018,GSR sensor, 276.00,11:14:20.305000
29-10-2018,Breath sensor, 618.00,11:14:20.362000
29-10-2018,Pulse sensor, 1862.00,11:14:20.788000
29-10-2018,GSR sensor, 272.00,11:14:20.858000
29-10-2018,Breath sensor, 624.00,11:14:20.875000
29-10-2018,Pulse sensor, 2517.00,11:14:21.285000
29-10-2018,GSR sensor, 270.00,11:14:21.299000
29-10-2018,Breath sensor, 622.00,11:14:21.314000
29-10-2018,Pulse sensor, 1296.00,11:14:21.846000
29-10-2018,GSR sensor, 272.00,11:14:21.861000
29-10-2018,Breath sensor, 621.00,11:14:21.880000
29-10-2018,Pulse sensor, 1697.00,11:14:22.287000
29-10-2018,GSR sensor, 275.00,11:14:22.302000
29-10-2018,Breath sensor, 624.00,11:14:22.319000
29-10-2018,Pulse sensor, 3855.00,11:14:22.788000
29-10-2018,GSR sensor, 282.00,11:14:22.803000
29-10-2018,Breath sensor, 624.00,11:14:22.870000
29-10-2018,Pulse sensor, 1360.00,11:14:23.287000
29-10-2018,GSR sensor, 278.00,11:14:23.360000
29-10-2018,Breath sensor, 624.00,11:14:23.375000
29-10-2018,Pulse sensor, 1763.00,11:14:23.787000
29-10-2018,GSR sensor, 301.00,11:14:23.802000
29-10-2018,Breath sensor, 618.00,11:14:23.819000
29-10-2018,Pulse sensor, 3855.00,11:14:24.285000
29-10-2018,GSR sensor, 270.00,11:14:24.321000
29-10-2018,Breath sensor, 624.00,11:14:24.335000
29-10-2018,Pulse sensor, 1213.00,11:14:24.787000
29-10-2018,GSR sensor, 264.00,11:14:24.803000
29-10-2018,Breath sensor, 621.00,11:14:24.819000
29-10-2018,Pulse sensor, 1334.00,11:14:25.341000
29-10-2018,GSR sensor, 260.00,11:14:25.353000
29-10-2018,Breath sensor, 624.00,11:14:25.404000
29-10-2018,Pulse sensor, 1101.00,11:14:25.786000
29-10-2018,GSR sensor, 256.00,11:14:25.860000
29-10-2018,Breath sensor, 618.00,11:14:25.877000
29-10-2018,Pulse sensor, 1233.00,11:14:26.285000
29-10-2018,GSR sensor, 262.00,11:14:26.299000
29-10-2018,Breath sensor, 624.00,11:14:26.316000
29-10-2018,Pulse sensor, 1289.00,11:14:26.787000
29-10-2018,GSR sensor, 274.00,11:14:26.852000
29-10-2018,Breath sensor, 621.00,11:14:26.864000
29-10-2018,Pulse sensor, 3857.00,11:14:27.345000
29-10-2018,GSR sensor, 277.00,11:14:27.359000
29-10-2018,Breath sensor, 624.00,11:14:27.379000
29-10-2018,Pulse sensor, 1157.00,11:14:27.845000
29-10-2018,GSR sensor, 278.00,11:14:27.859000
29-10-2018,Breath sensor, 624.00,11:14:27.879000
29-10-2018,Pulse sensor, 1712.00,11:14:28.341000
29-10-2018,GSR sensor, 276.00,11:14:28.354000
29-10-2018,Breath sensor, 624.00,11:14:28.370000
29-10-2018,Pulse sensor, 3855.00,11:14:28.787000
29-10-2018,GSR sensor, 276.00,11:14:28.803000
29-10-2018,Breath sensor, 622.00,11:14:28.821000
29-10-2018,Pulse sensor, 1133.00,11:14:29.287000
29-10-2018,GSR sensor, 272.00,11:14:29.360000
29-10-2018,Breath sensor, 624.00,11:14:29.373000
29-10-2018,Pulse sensor, 1798.00,11:14:29.788000
29-10-2018,GSR sensor, 275.00,11:14:29.805000
29-10-2018,Breath sensor, 622.00,11:14:29.823000
29-10-2018,Pulse sensor, 3366.00,11:14:30.287000
29-10-2018,GSR sensor, 285.00,11:14:30.306000
29-10-2018,Breath sensor, 640.00,11:14:30.364000
29-10-2018,Pulse sensor, 1200.00,11:14:30.787000
29-10-2018,GSR sensor, 287.00,11:14:30.804000
29-10-2018,Breath sensor, 621.00,11:14:30.862000
29-10-2018,Pulse sensor, 1490.00,11:14:31.287000
29-10-2018,GSR sensor, 284.00,11:14:31.361000
29-10-2018,Breath sensor, 624.00,11:14:31.378000
29-10-2018,Pulse sensor, 3859.00,11:14:31.787000
29-10-2018,GSR sensor, 292.00,11:14:31.804000
29-10-2018,Breath sensor, 622.00,11:14:31.863000
29-10-2018,Pulse sensor, 994.00,11:14:32.283000
29-10-2018,GSR sensor, 292.00,11:14:32.298000
29-10-2018,Breath sensor, 624.00,11:14:32.313000
29-10-2018,Pulse sensor, 2096.00,11:14:32.788000
29-10-2018,GSR sensor, 289.00,11:14:32.849000
29-10-2018,Breath sensor, 619.00,11:14:32.865000
29-10-2018,Pulse sensor, 1202.00,11:14:33.288000
29-10-2018,GSR sensor, 292.00,11:14:33.303000
29-10-2018,Breath sensor, 624.00,11:14:33.319000
29-10-2018,Pulse sensor, 1535.00,11:14:33.787000
29-10-2018,GSR sensor, 294.00,11:14:33.802000
29-10-2018,Breath sensor, 624.00,11:14:33.818000
29-10-2018,Pulse sensor, 3856.00,11:14:34.342000
29-10-2018,GSR sensor, 292.00,11:14:34.355000
29-10-2018,Breath sensor, 624.00,11:14:34.403000
29-10-2018,Pulse sensor, 1206.00,11:14:34.787000
29-10-2018,GSR sensor, 288.00,11:14:34.804000
29-10-2018,Breath sensor, 624.00,11:14:34.863000
29-10-2018,Pulse sensor, 1622.00,11:14:35.286000
29-10-2018,GSR sensor, 304.00,11:14:35.301000
29-10-2018,Breath sensor, 620.00,11:14:35.319000
29-10-2018,Pulse sensor, 2322.00,11:14:35.787000
29-10-2018,GSR sensor, 290.00,11:14:35.805000
29-10-2018,Breath sensor, 625.00,11:14:35.865000
29-10-2018,Pulse sensor, 944.00,11:14:36.284000
29-10-2018,GSR sensor, 284.00,11:14:36.300000
29-10-2018,Breath sensor, 624.00,11:14:36.319000
29-10-2018,Pulse sensor, 3249.00,11:14:36.787000
29-10-2018,GSR sensor, 281.00,11:14:36.806000
29-10-2018,Breath sensor, 624.00,11:14:36.864000
29-10-2018,Pulse sensor, 1296.00,11:14:37.286000
29-10-2018,GSR sensor, 296.00,11:14:37.302000
29-10-2018,Breath sensor, 624.00,11:14:37.363000
29-10-2018,Pulse sensor, 1729.00,11:14:37.787000
29-10-2018,GSR sensor, 290.00,11:14:37.804000
29-10-2018,Breath sensor, 624.00,11:14:37.821000
29-10-2018,Pulse sensor, 3851.00,11:14:38.285000
29-10-2018,GSR sensor, 300.00,11:14:38.300000
29-10-2018,Breath sensor, 624.00,11:14:38.314000
29-10-2018,Pulse sensor, 1156.00,11:14:38.786000
29-10-2018,GSR sensor, 290.00,11:14:38.803000
29-10-2018,Breath sensor, 623.00,11:14:38.819000
29-10-2018,Pulse sensor, 1095.00,11:14:39.286000
29-10-2018,GSR sensor, 282.00,11:14:39.301000
29-10-2018,Breath sensor, 624.00,11:14:39.319000
29-10-2018,Pulse sensor, 3858.00,11:14:39.787000
29-10-2018,GSR sensor, 280.00,11:14:39.804000
29-10-2018,Breath sensor, 624.00,11:14:39.863000
29-10-2018,Pulse sensor, 1133.00,11:14:40.286000
29-10-2018,GSR sensor, 274.00,11:14:40.301000
29-10-2018,Breath sensor, 620.00,11:14:40.317000
29-10-2018,Pulse sensor, 1490.00,11:14:40.790000
29-10-2018,GSR sensor, 278.00,11:14:40.849000
29-10-2018,Breath sensor, 622.00,11:14:40.864000
29-10-2018,Pulse sensor, 2833.00,11:14:41.338000
29-10-2018,GSR sensor, 281.00,11:14:41.351000
29-10-2018,Breath sensor, 622.00,11:14:41.401000
29-10-2018,Pulse sensor, 908.00,11:14:41.786000
29-10-2018,GSR sensor, 283.00,11:14:41.851000
29-10-2018,Breath sensor, 626.00,11:14:41.866000
29-10-2018,Pulse sensor, 1633.00,11:14:42.337000
29-10-2018,GSR sensor, 256.00,11:14:42.349000
29-10-2018,Breath sensor, 624.00,11:14:42.411000
29-10-2018,Pulse sensor, 3861.00,11:14:42.788000
29-10-2018,GSR sensor, 288.00,11:14:42.804000
29-10-2018,Breath sensor, 624.00,11:14:42.821000
29-10-2018,Pulse sensor, 1140.00,11:14:43.288000
29-10-2018,GSR sensor, 290.00,11:14:43.302000
29-10-2018,Breath sensor, 624.00,11:14:43.318000
29-10-2018,Pulse sensor, 1535.00,11:14:43.786000
29-10-2018,GSR sensor, 288.00,11:14:43.804000
29-10-2018,Breath sensor, 624.00,11:14:43.863000
29-10-2018,Pulse sensor, 2509.00,11:14:44.287000
29-10-2018,GSR sensor, 288.00,11:14:44.302000
29-10-2018,Breath sensor, 624.00,11:14:44.352000
29-10-2018,Pulse sensor, 1022.00,11:14:44.789000
29-10-2018,GSR sensor, 288.00,11:14:44.847000
29-10-2018,Breath sensor, 624.00,11:14:44.864000
29-10-2018,Pulse sensor, 1425.00,11:14:45.289000
29-10-2018,GSR sensor, 286.00,11:14:45.338000
29-10-2018,Breath sensor, 624.00,11:14:45.352000
29-10-2018,Pulse sensor, 1170.00,11:14:45.787000
29-10-2018,GSR sensor, 288.00,11:14:45.804000
29-10-2018,Breath sensor, 624.00,11:14:45.821000
29-10-2018,Pulse sensor, 1499.00,11:14:46.287000
29-10-2018,GSR sensor, 294.00,11:14:46.303000
29-10-2018,Breath sensor, 618.00,11:14:46.320000
29-10-2018,Pulse sensor, 2672.00,11:14:46.786000
29-10-2018,GSR sensor, 288.00,11:14:46.859000
29-10-2018,Breath sensor, 621.00,11:14:46.876000
29-10-2018,Pulse sensor, 1349.00,11:14:47.288000
29-10-2018,GSR sensor, 292.00,11:14:47.302000
29-10-2018,Breath sensor, 620.00,11:14:47.319000
29-10-2018,Pulse sensor, 1744.00,11:14:47.788000
29-10-2018,GSR sensor, 288.00,11:14:47.804000
29-10-2018,Breath sensor, 624.00,11:14:47.821000
29-10-2018,Pulse sensor, 2299.00,11:14:48.289000
29-10-2018,GSR sensor, 275.00,11:14:48.304000
29-10-2018,Breath sensor, 622.00,11:14:48.323000
29-10-2018,Pulse sensor, 1645.00,11:14:48.787000
29-10-2018,GSR sensor, 282.00,11:14:48.804000
29-10-2018,Breath sensor, 628.00,11:14:48.821000
29-10-2018,Pulse sensor, 1217.00,11:14:49.287000
29-10-2018,GSR sensor, 288.00,11:14:49.361000
29-10-2018,Breath sensor, 624.00,11:14:49.378000
29-10-2018,Pulse sensor, 1694.00,11:14:49.786000
29-10-2018,GSR sensor, 288.00,11:14:49.802000
29-10-2018,Breath sensor, 624.00,11:14:49.820000
29-10-2018,Pulse sensor, 3857.00,11:14:50.287000
29-10-2018,GSR sensor, 288.00,11:14:50.360000
29-10-2018,Breath sensor, 624.00,11:14:50.374000
29-10-2018,Pulse sensor, 1163.00,11:14:50.787000
29-10-2018,GSR sensor, 288.00,11:14:50.804000
29-10-2018,Breath sensor, 622.00,11:14:50.820000
29-10-2018,Pulse sensor, 1394.00,11:14:51.285000
29-10-2018,GSR sensor, 285.00,11:14:51.301000
29-10-2018,Breath sensor, 624.00,11:14:51.364000
29-10-2018,Pulse sensor, 1168.00,11:14:51.786000
29-10-2018,GSR sensor, 294.00,11:14:51.802000
29-10-2018,Breath sensor, 624.00,11:14:51.819000
29-10-2018,Pulse sensor, 1052.00,11:14:52.286000
29-10-2018,GSR sensor, 288.00,11:14:52.302000
29-10-2018,Breath sensor, 622.00,11:14:52.320000
29-10-2018,Pulse sensor, 1136.00,11:14:52.787000
29-10-2018,GSR sensor, 289.00,11:14:52.803000
29-10-2018,Breath sensor, 624.00,11:14:52.820000
29-10-2018,Pulse sensor, 3855.00,11:14:53.287000
29-10-2018,GSR sensor, 284.00,11:14:53.304000
29-10-2018,Breath sensor, 624.00,11:14:53.320000
29-10-2018,Pulse sensor, 1120.00,11:14:53.787000
29-10-2018,GSR sensor, 288.00,11:14:53.804000
29-10-2018,Breath sensor, 624.00,11:14:53.821000
29-10-2018,Pulse sensor, 1370.00,11:14:54.286000
29-10-2018,GSR sensor, 300.00,11:14:54.302000
29-10-2018,Breath sensor, 624.00,11:14:54.319000
29-10-2018,Pulse sensor, 1057.00,11:14:54.785000
29-10-2018,GSR sensor, 300.00,11:14:54.847000
29-10-2018,Breath sensor, 621.00,11:14:54.860000
29-10-2018,Pulse sensor, 1184.00,11:14:55.286000
29-10-2018,GSR sensor, 297.00,11:14:55.300000
29-10-2018,Breath sensor, 624.00,11:14:55.316000
29-10-2018,Pulse sensor, 2975.00,11:14:55.843000
29-10-2018,GSR sensor, 298.00,11:14:55.859000
29-10-2018,Breath sensor, 608.00,11:14:55.876000
29-10-2018,Pulse sensor, 1226.00,11:14:56.287000
29-10-2018,GSR sensor, 302.00,11:14:56.304000
29-10-2018,Breath sensor, 624.00,11:14:56.320000
29-10-2018,Pulse sensor, 1441.00,11:14:56.788000
29-10-2018,GSR sensor, 288.00,11:14:56.861000
29-10-2018,Breath sensor, 625.00,11:14:56.878000
29-10-2018,Pulse sensor, 3059.00,11:14:57.287000
29-10-2018,GSR sensor, 288.00,11:14:57.304000
29-10-2018,Breath sensor, 621.00,11:14:57.361000
29-10-2018,Pulse sensor, 1312.00,11:14:57.787000
29-10-2018,GSR sensor, 288.00,11:14:57.804000
29-10-2018,Breath sensor, 624.00,11:14:57.821000
29-10-2018,Pulse sensor, 1917.00,11:14:58.288000
29-10-2018,GSR sensor, 292.00,11:14:58.304000
29-10-2018,Breath sensor, 600.00,11:14:58.321000
29-10-2018,Pulse sensor, 2768.00,11:14:58.787000
29-10-2018,GSR sensor, 293.00,11:14:58.804000
29-10-2018,Breath sensor, 624.00,11:14:58.822000
29-10-2018,Pulse sensor, 1329.00,11:14:59.287000
29-10-2018,GSR sensor, 295.00,11:14:59.304000
29-10-2018,Breath sensor, 623.00,11:14:59.321000
29-10-2018,Pulse sensor, 1479.00,11:14:59.787000
29-10-2018,GSR sensor, 290.00,11:14:59.861000
29-10-2018,Breath sensor, 624.00,11:14:59.878000
29-10-2018,Pulse sensor, 1340.00,11:15:00.285000
29-10-2018,GSR sensor, 293.00,11:15:00.302000
29-10-2018,Breath sensor, 624.00,11:15:00.319000
29-10-2018,Pulse sensor, 3855.00,11:15:00.788000
29-10-2018,GSR sensor, 302.00,11:15:00.860000
29-10-2018,Breath sensor, 621.00,11:15:00.874000
29-10-2018,Pulse sensor, 1291.00,11:15:01.289000
29-10-2018,GSR sensor, 304.00,11:15:01.304000
29-10-2018,Breath sensor, 624.00,11:15:01.320000
29-10-2018,Pulse sensor, 1621.00,11:15:01.845000
29-10-2018,GSR sensor, 304.00,11:15:01.860000
29-10-2018,Breath sensor, 624.00,11:15:01.879000
29-10-2018,Pulse sensor, 3859.00,11:15:02.289000
29-10-2018,GSR sensor, 290.00,11:15:02.348000
29-10-2018,Breath sensor, 622.00,11:15:02.364000
29-10-2018,Pulse sensor, 1300.00,11:15:02.786000
29-10-2018,GSR sensor, 288.00,11:15:02.801000
29-10-2018,Breath sensor, 624.00,11:15:02.819000
29-10-2018,Pulse sensor, 1591.00,11:15:03.282000
29-10-2018,GSR sensor, 278.00,11:15:03.308000
29-10-2018,Breath sensor, 624.00,11:15:03.319000
29-10-2018,Pulse sensor, 3039.00,11:15:03.785000
29-10-2018,GSR sensor, 330.00,11:15:03.799000
29-10-2018,Breath sensor, 617.00,11:15:03.812000
29-10-2018,Pulse sensor, 1239.00,11:15:04.286000
29-10-2018,GSR sensor, 280.00,11:15:04.302000
29-10-2018,Breath sensor, 622.00,11:15:04.319000
29-10-2018,Pulse sensor, 1638.00,11:15:04.787000
29-10-2018,GSR sensor, 284.00,11:15:04.803000
29-10-2018,Breath sensor, 624.00,11:15:04.820000
29-10-2018,Pulse sensor, 3159.00,11:15:05.286000
29-10-2018,GSR sensor, 280.00,11:15:05.304000
29-10-2018,Breath sensor, 622.00,11:15:05.362000
29-10-2018,Pulse sensor, 1239.00,11:15:05.786000
29-10-2018,GSR sensor, 276.00,11:15:05.805000
29-10-2018,Breath sensor, 624.00,11:15:05.863000
29-10-2018,Pulse sensor, 2083.00,11:15:06.287000
29-10-2018,GSR sensor, 272.00,11:15:06.305000
29-10-2018,Breath sensor, 624.00,11:15:06.363000
29-10-2018,Pulse sensor, 1279.00,11:15:06.788000
29-10-2018,GSR sensor, 274.00,11:15:06.859000
29-10-2018,Breath sensor, 622.00,11:15:06.876000
29-10-2018,Pulse sensor, 1728.00,11:15:07.287000
29-10-2018,GSR sensor, 272.00,11:15:07.302000
29-10-2018,Breath sensor, 618.00,11:15:07.320000
29-10-2018,Pulse sensor, 2421.00,11:15:07.787000
29-10-2018,GSR sensor, 267.00,11:15:07.802000
29-10-2018,Breath sensor, 624.00,11:15:07.819000
29-10-2018,Pulse sensor, 1328.00,11:15:08.288000
29-10-2018,GSR sensor, 272.00,11:15:08.346000
29-10-2018,Breath sensor, 624.00,11:15:08.363000
29-10-2018,Pulse sensor, 1637.00,11:15:08.843000
29-10-2018,GSR sensor, 272.00,11:15:08.856000
29-10-2018,Breath sensor, 624.00,11:15:08.906000
29-10-2018,Pulse sensor, 2267.00,11:15:09.285000
29-10-2018,GSR sensor, 272.00,11:15:09.300000
29-10-2018,Breath sensor, 617.00,11:15:09.315000
29-10-2018,Pulse sensor, 1304.00,11:15:09.787000
29-10-2018,GSR sensor, 276.00,11:15:09.859000
29-10-2018,Breath sensor, 624.00,11:15:09.876000
29-10-2018,Pulse sensor, 1874.00,11:15:10.288000
29-10-2018,GSR sensor, 280.00,11:15:10.302000
29-10-2018,Breath sensor, 624.00,11:15:10.380000
29-10-2018,Pulse sensor, 2917.00,11:15:10.787000
29-10-2018,GSR sensor, 275.00,11:15:10.802000
29-10-2018,Breath sensor, 622.00,11:15:10.818000
29-10-2018,Pulse sensor, 1302.00,11:15:11.289000
29-10-2018,GSR sensor, 288.00,11:15:11.303000
29-10-2018,Breath sensor, 624.00,11:15:11.322000
29-10-2018,Pulse sensor, 1424.00,11:15:11.788000
29-10-2018,GSR sensor, 290.00,11:15:11.848000
29-10-2018,Breath sensor, 624.00,11:15:11.865000
29-10-2018,Pulse sensor, 1997.00,11:15:12.288000
29-10-2018,GSR sensor, 288.00,11:15:12.303000
29-10-2018,Breath sensor, 621.00,11:15:12.319000
29-10-2018,Pulse sensor, 1388.00,11:15:12.788000
29-10-2018,GSR sensor, 288.00,11:15:12.803000
29-10-2018,Breath sensor, 610.00,11:15:12.821000
29-10-2018,Pulse sensor, 1260.00,11:15:13.287000
29-10-2018,GSR sensor, 270.00,11:15:13.353000
29-10-2018,Breath sensor, 624.00,11:15:13.366000
29-10-2018,Pulse sensor, 2359.00,11:15:13.787000
29-10-2018,GSR sensor, 280.00,11:15:13.803000
29-10-2018,Breath sensor, 624.00,11:15:13.821000
29-10-2018,Pulse sensor, 1408.00,11:15:14.286000
29-10-2018,GSR sensor, 282.00,11:15:14.302000
29-10-2018,Breath sensor, 624.00,11:15:14.319000
29-10-2018,Pulse sensor, 1675.00,11:15:14.787000
29-10-2018,GSR sensor, 277.00,11:15:14.804000
29-10-2018,Breath sensor, 625.00,11:15:14.862000
29-10-2018,Pulse sensor, 1414.00,11:15:15.288000
29-10-2018,GSR sensor, 272.00,11:15:15.346000
29-10-2018,Breath sensor, 614.00,11:15:15.363000
29-10-2018,Pulse sensor, 1290.00,11:15:15.787000
29-10-2018,GSR sensor, 272.00,11:15:15.845000
29-10-2018,Breath sensor, 630.00,11:15:15.862000
29-10-2018,Pulse sensor, 1399.00,11:15:16.342000
29-10-2018,GSR sensor, 280.00,11:15:16.355000
29-10-2018,Breath sensor, 624.00,11:15:16.427000
29-10-2018,Pulse sensor, 2673.00,11:15:16.787000
29-10-2018,GSR sensor, 276.00,11:15:16.803000
29-10-2018,Breath sensor, 625.00,11:15:16.821000
29-10-2018,Pulse sensor, 1514.00,11:15:17.286000
29-10-2018,GSR sensor, 272.00,11:15:17.303000
29-10-2018,Breath sensor, 624.00,11:15:17.320000
29-10-2018,Pulse sensor, 1791.00,11:15:17.787000
29-10-2018,GSR sensor, 266.00,11:15:17.851000
29-10-2018,Breath sensor, 620.00,11:15:17.864000
29-10-2018,Pulse sensor, 2170.00,11:15:18.287000
29-10-2018,GSR sensor, 259.00,11:15:18.302000
29-10-2018,Breath sensor, 624.00,11:15:18.319000
29-10-2018,Pulse sensor, 1439.00,11:15:18.787000
29-10-2018,GSR sensor, 256.00,11:15:18.802000
29-10-2018,Breath sensor, 624.00,11:15:18.818000
29-10-2018,Pulse sensor, 1643.00,11:15:19.344000
29-10-2018,GSR sensor, 248.00,11:15:19.359000
29-10-2018,Breath sensor, 624.00,11:15:19.377000
29-10-2018,Pulse sensor, 1483.00,11:15:19.844000
29-10-2018,GSR sensor, 256.00,11:15:19.860000
29-10-2018,Breath sensor, 627.00,11:15:19.877000
29-10-2018,Pulse sensor, 2971.00,11:15:20.287000
29-10-2018,GSR sensor, 256.00,11:15:20.347000
29-10-2018,Breath sensor, 624.00,11:15:20.364000
29-10-2018,Pulse sensor, 1387.00,11:15:20.787000
29-10-2018,GSR sensor, 268.00,11:15:20.802000
29-10-2018,Breath sensor, 624.00,11:15:20.819000
29-10-2018,Pulse sensor, 1648.00,11:15:21.342000
29-10-2018,GSR sensor, 272.00,11:15:21.357000
29-10-2018,Breath sensor, 624.00,11:15:21.376000
29-10-2018,Pulse sensor, 1324.00,11:15:21.786000
29-10-2018,GSR sensor, 272.00,11:15:21.858000
29-10-2018,Breath sensor, 624.00,11:15:21.875000
29-10-2018,Pulse sensor, 1392.00,11:15:22.341000
29-10-2018,GSR sensor, 276.00,11:15:22.354000
29-10-2018,Breath sensor, 624.00,11:15:22.404000
29-10-2018,Pulse sensor, 2287.00,11:15:22.786000
29-10-2018,GSR sensor, 278.00,11:15:22.803000
29-10-2018,Breath sensor, 624.00,11:15:22.820000
29-10-2018,Pulse sensor, 1363.00,11:15:23.286000
29-10-2018,GSR sensor, 272.00,11:15:23.302000
29-10-2018,Breath sensor, 624.00,11:15:23.319000
29-10-2018,Pulse sensor, 1695.00,11:15:23.786000
29-10-2018,GSR sensor, 272.00,11:15:23.858000
29-10-2018,Breath sensor, 624.00,11:15:23.877000
29-10-2018,Pulse sensor, 2293.00,11:15:24.285000
29-10-2018,GSR sensor, 272.00,11:15:24.299000
29-10-2018,Breath sensor, 612.00,11:15:24.312000
29-10-2018,Pulse sensor, 1469.00,11:15:24.787000
29-10-2018,GSR sensor, 290.00,11:15:24.802000
29-10-2018,Breath sensor, 624.00,11:15:24.819000
29-10-2018,Pulse sensor, 1378.00,11:15:25.286000
29-10-2018,GSR sensor, 272.00,11:15:25.301000
29-10-2018,Breath sensor, 624.00,11:15:25.319000
29-10-2018,Pulse sensor, 1923.00,11:15:25.842000
29-10-2018,GSR sensor, 278.00,11:15:25.858000
29-10-2018,Breath sensor, 627.00,11:15:25.875000
29-10-2018,Pulse sensor, 2653.00,11:15:26.287000
29-10-2018,GSR sensor, 276.00,11:15:26.303000
29-10-2018,Breath sensor, 634.00,11:15:26.319000
29-10-2018,Pulse sensor, 1410.00,11:15:26.787000
29-10-2018,GSR sensor, 280.00,11:15:26.804000
29-10-2018,Breath sensor, 624.00,11:15:26.820000
29-10-2018,Pulse sensor, 1408.00,11:15:27.286000
29-10-2018,GSR sensor, 276.00,11:15:27.358000
29-10-2018,Breath sensor, 622.00,11:15:27.374000
29-10-2018,Pulse sensor, 1525.00,11:15:27.839000
29-10-2018,GSR sensor, 272.00,11:15:27.851000
29-10-2018,Breath sensor, 624.00,11:15:27.867000
29-10-2018,Pulse sensor, 2293.00,11:15:28.287000
29-10-2018,GSR sensor, 259.00,11:15:28.303000
29-10-2018,Breath sensor, 624.00,11:15:28.320000
29-10-2018,Pulse sensor, 1294.00,11:15:28.786000
29-10-2018,GSR sensor, 256.00,11:15:28.803000
29-10-2018,Breath sensor, 628.00,11:15:28.820000
